min,date,pf,home-score,fg,reb,or,time,away-score,pts,ast,3pa,fga,away-team,3p,team,st,ft,dr,bs,player,fta,home-team,to
36.333332,24.12.2017,3,123,7,13,3,00:00,119,20,4,10,17,Brooklyn Nets,4,BRO,0,2,0,0,Carroll D.,2,Indiana Pacers,1
37.3,24.12.2017,3,123,7,8,4,00:00,119,18,3,0,18,Brooklyn Nets,0,BRO,1,4,1,1,Hollis-Jefferson R.,6,Indiana Pacers,2
40.0,24.12.2017,2,123,7,6,0,00:00,119,17,1,5,13,Brooklyn Nets,2,IND,1,1,1,1,Bogdanovic B.,2,Indiana Pacers,2
38.05,24.12.2017,1,123,6,0,0,00:00,119,14,9,2,10,Brooklyn Nets,1,IND,1,1,1,0,Collison D.,2,Indiana Pacers,0
33.433334,24.12.2017,3,123,5,4,1,00:00,119,14,2,3,10,Brooklyn Nets,2,BRO,1,2,1,0,LeVert C.,3,Indiana Pacers,6
34.783333,24.12.2017,3,123,5,5,1,00:00,119,14,2,3,10,Brooklyn Nets,1,BRO,0,3,0,0,Crabbe A.,5,Indiana Pacers,0
24.3,24.12.2017,4,123,4,4,2,00:00,119,11,0,2,12,Brooklyn Nets,1,IND,1,2,1,0,Stephenson L.,3,Indiana Pacers,2
28.85,24.12.2017,5,123,4,9,0,00:00,119,9,5,0,11,Brooklyn Nets,0,IND,3,1,3,1,Sabonis D.,2,Indiana Pacers,1
13.133333,24.12.2017,0,123,3,2,1,00:00,119,8,0,4,5,Brooklyn Nets,2,BRO,0,0,0,0,Stauskas N.,0,Indiana Pacers,0
22.083334,24.12.2017,2,123,3,1,0,00:00,119,6,4,1,6,Brooklyn Nets,0,IND,1,0,1,0,Joseph C.,0,Indiana Pacers,0
21.233334,24.12.2017,2,123,3,7,2,00:00,119,6,3,0,6,Brooklyn Nets,0,BRO,0,0,0,0,Zeller T.,0,Indiana Pacers,0
19.366667,24.12.2017,1,123,2,3,1,00:00,119,5,1,2,5,Brooklyn Nets,1,BRO,0,0,0,1,Harris J.,0,Indiana Pacers,0
18.133333,24.12.2017,2,123,1,6,5,00:00,119,4,0,1,4,Brooklyn Nets,0,BRO,0,2,0,0,Allen J.,2,Indiana Pacers,0
11.983334,24.12.2017,0,123,1,2,0,00:00,119,4,1,2,3,Brooklyn Nets,1,BRO,0,1,0,0,Acy Q.,2,Indiana Pacers,0
26.366667,24.12.2017,3,123,1,6,0,00:00,119,3,4,1,4,Brooklyn Nets,1,IND,0,0,0,0,Young T.,0,Indiana Pacers,1
4.9166665,24.12.2017,0,123,1,2,2,00:00,119,2,1,0,1,Brooklyn Nets,0,IND,0,0,0,0,Leaf T.J.,0,Indiana Pacers,0
0.0,24.12.2017,0,123,0,0,0,00:00,119,0,0,0,0,Brooklyn Nets,0,IND,0,0,0,0,Young J.,0,Indiana Pacers,0
0.0,24.12.2017,0,123,0,0,0,00:00,119,0,0,0,0,Brooklyn Nets,0,IND,0,0,0,0,Wilkins D.,0,Indiana Pacers,0
0.0,24.12.2017,0,123,0,0,0,00:00,119,0,0,0,0,Brooklyn Nets,0,IND,0,0,0,0,Poythress A.,0,Indiana Pacers,0
0.0,24.12.2017,0,123,0,0,0,00:00,119,0,0,0,0,Brooklyn Nets,0,IND,0,0,0,0,Jefferson A.,0,Indiana Pacers,0
0.0,24.12.2017,0,123,0,0,0,00:00,119,0,0,0,0,Brooklyn Nets,0,BRO,0,0,0,0,Okafor J.,0,Indiana Pacers,0
0.0,24.12.2017,0,123,0,0,0,00:00,119,0,0,0,0,Brooklyn Nets,0,BRO,0,0,0,0,Mozgov T.,0,Indiana Pacers,0
0.0,24.12.2017,0,123,0,0,0,00:00,119,0,0,0,0,Brooklyn Nets,0,BRO,0,0,0,0,Doyle M.,0,Indiana Pacers,0
40.466667,24.12.2017,3,111,11,5,0,00:00,106,31,4,10,24,Milwaukee Bucks,4,MIL,1,5,1,1,Middleton K.,5,Charlotte Hornets,3
32.3,24.12.2017,5,111,7,16,5,00:00,106,21,2,0,11,Milwaukee Bucks,0,CHA,0,7,0,2,Howard D.,12,Charlotte Hornets,4
33.416668,24.12.2017,1,111,5,1,0,00:00,106,19,8,7,15,Milwaukee Bucks,3,CHA,0,6,0,1,Walker K.,9,Charlotte Hornets,4
28.266666,24.12.2017,4,111,7,5,1,00:00,106,16,1,0,10,Milwaukee Bucks,0,MIL,0,2,0,0,Henson J.,4,Charlotte Hornets,0
31.783333,24.12.2017,4,111,6,7,1,00:00,106,16,6,5,13,Milwaukee Bucks,1,MIL,0,3,0,0,Bledsoe E.,4,Charlotte Hornets,3
22.633333,24.12.2017,0,111,5,4,0,00:00,106,14,1,3,9,Milwaukee Bucks,2,CHA,1,2,1,0,Kaminsky F.,2,Charlotte Hornets,0
28.183332,24.12.2017,3,111,5,2,0,00:00,106,14,0,5,8,Milwaukee Bucks,4,CHA,0,0,0,0,Graham T.,0,Charlotte Hornets,1
18.883333,24.12.2017,0,111,4,2,0,00:00,106,13,1,1,5,Milwaukee Bucks,0,CHA,0,5,0,0,Lamb J.,5,Charlotte Hornets,0
35.383335,24.12.2017,1,111,5,5,1,00:00,106,12,6,3,13,Milwaukee Bucks,0,CHA,1,2,1,2,Batum N.,2,Charlotte Hornets,1
33.766666,24.12.2017,2,111,4,2,0,00:00,106,11,3,3,7,Milwaukee Bucks,1,MIL,0,2,0,1,Snell T.,2,Charlotte Hornets,1
14.983334,24.12.2017,2,111,5,4,0,00:00,106,11,2,4,9,Milwaukee Bucks,1,MIL,0,0,0,0,Kilpatrick S.,0,Charlotte Hornets,0
32.616665,24.12.2017,5,111,5,0,0,00:00,106,10,4,1,12,Milwaukee Bucks,0,MIL,1,0,1,0,Brogdon M.,0,Charlotte Hornets,2
12.95,24.12.2017,3,111,2,5,2,00:00,106,7,0,1,3,Milwaukee Bucks,1,MIL,0,2,0,0,Maker T.,2,Charlotte Hornets,0
8.666667,24.12.2017,2,111,1,2,0,00:00,106,5,0,0,2,Milwaukee Bucks,0,CHA,0,3,0,0,O'Bryant III J.,4,Charlotte Hornets,1
23.033333,24.12.2017,5,111,2,3,2,00:00,106,5,1,0,5,Milwaukee Bucks,0,CHA,0,1,0,2,Kidd-Gilchrist M.,2,Charlotte Hornets,2
18.916666,24.12.2017,3,111,2,3,2,00:00,106,4,3,0,5,Milwaukee Bucks,0,MIL,0,0,0,0,Dellavedova M.,0,Charlotte Hornets,0
20.8,24.12.2017,1,111,1,5,1,00:00,106,4,1,1,3,Milwaukee Bucks,0,CHA,0,2,0,0,Williams Ma.,2,Charlotte Hornets,2
14.916667,24.12.2017,2,111,1,3,0,00:00,106,4,2,1,2,Milwaukee Bucks,0,CHA,0,2,0,0,Carter-Williams M.,2,Charlotte Hornets,1
6.4166665,24.12.2017,1,111,0,1,0,00:00,106,0,1,0,0,Milwaukee Bucks,0,MIL,0,0,0,0,Wilson D.J.,0,Charlotte Hornets,0
12.033334,24.12.2017,5,111,0,2,1,00:00,106,0,1,2,2,Milwaukee Bucks,0,MIL,2,0,2,0,Liggins D.,0,Charlotte Hornets,0
7.766667,24.12.2017,0,111,0,1,0,00:00,106,0,0,0,2,Milwaukee Bucks,0,MIL,0,0,0,0,Brown S.,0,Charlotte Hornets,0
1.75,24.12.2017,0,111,0,0,0,00:00,106,0,0,0,1,Milwaukee Bucks,0,CHA,0,0,0,0,Monk M.,0,Charlotte Hornets,0
27.816668,24.12.2017,1,117,9,3,1,00:30,92,25,7,7,15,Chicago Bulls,5,BOS,2,2,2,0,Irving K.,2,Boston Celtics,1
27.116667,24.12.2017,3,117,7,5,0,00:30,92,20,3,6,10,Chicago Bulls,4,BOS,1,2,1,0,Brown J.,4,Boston Celtics,1
20.883333,24.12.2017,2,117,7,8,3,00:30,92,17,1,2,13,Chicago Bulls,0,CHI,1,3,1,0,Portis B.,3,Boston Celtics,0
32.75,24.12.2017,2,117,6,7,0,00:30,92,13,5,3,13,Chicago Bulls,1,BOS,1,0,1,0,Tatum J.,0,Boston Celtics,0
26.033333,24.12.2017,1,117,4,5,2,00:30,92,12,1,3,10,Chicago Bulls,2,CHI,0,2,0,0,Markkanen L.,2,Boston Celtics,1
25.35,24.12.2017,2,117,5,5,1,00:30,92,12,0,5,12,Chicago Bulls,2,CHI,2,0,2,1,Holiday J.,0,Boston Celtics,2
25.583334,24.12.2017,1,117,4,4,1,00:30,92,11,1,0,6,Chicago Bulls,0,CHI,0,3,0,0,Nwaba D.,8,Boston Celtics,3
26.766666,24.12.2017,3,117,4,1,0,00:30,92,11,3,5,12,Chicago Bulls,0,BOS,1,3,1,2,Smart M.,5,Boston Celtics,1
23.35,24.12.2017,4,117,4,2,0,00:30,92,10,6,3,8,Chicago Bulls,1,CHI,0,1,0,0,Grant J.,2,Boston Celtics,2
24.35,24.12.2017,5,117,1,15,5,00:30,92,10,2,1,5,Chicago Bulls,0,BOS,2,8,2,0,Theis D.,8,Boston Celtics,0
27.733334,24.12.2017,0,117,5,4,0,00:30,92,10,6,1,10,Chicago Bulls,0,BOS,0,0,0,3,Horford A.,0,Boston Celtics,1
14.433333,24.12.2017,1,117,5,5,1,00:30,92,10,1,0,7,Chicago Bulls,0,BOS,1,0,1,0,Baynes A.,0,Boston Celtics,1
22.583334,24.12.2017,2,117,3,9,1,00:30,92,9,2,3,10,Chicago Bulls,1,CHI,0,2,0,0,Mirotic N.,2,Boston Celtics,0
16.866667,24.12.2017,0,117,3,4,2,00:30,92,8,3,0,5,Chicago Bulls,0,CHI,0,2,0,0,Lopez R.,2,Boston Celtics,1
27.483334,24.12.2017,1,117,4,3,1,00:30,92,8,2,2,10,Chicago Bulls,0,BOS,0,0,0,0,Rozier T.,0,Boston Celtics,0
11.383333,24.12.2017,1,117,2,1,0,00:30,92,6,0,3,5,Chicago Bulls,2,BOS,0,0,0,0,Ojeleye S.,0,Boston Celtics,0
17.583334,24.12.2017,1,117,2,3,1,00:30,92,5,1,0,5,Chicago Bulls,0,CHI,0,1,0,1,Zipser P.,2,Boston Celtics,2
26.016666,24.12.2017,2,117,1,5,0,00:30,92,5,1,2,3,Chicago Bulls,1,CHI,1,2,1,0,Valentine D.,2,Boston Celtics,2
24.65,24.12.2017,1,117,1,2,1,00:30,92,2,7,1,12,Chicago Bulls,0,CHI,0,0,0,0,Dunn K.,0,Boston Celtics,2
14.533334,24.12.2017,1,117,1,2,0,00:30,92,2,0,2,3,Chicago Bulls,0,BOS,1,0,1,0,Nader A.,0,Boston Celtics,0
2.8166666,24.12.2017,0,117,0,0,0,00:30,92,2,0,1,1,Chicago Bulls,0,BOS,0,2,0,0,Allen K.,2,Boston Celtics,0
5.55,24.12.2017,0,117,0,1,0,00:30,92,1,1,0,1,Chicago Bulls,0,CHI,0,1,0,0,Felicio C.,2,Boston Celtics,0
5.55,24.12.2017,0,117,0,3,0,00:30,92,0,0,0,1,Chicago Bulls,0,CHI,0,0,0,0,Pondexter Q.,0,Boston Celtics,0
2.8166666,24.12.2017,0,117,0,0,0,00:30,92,0,0,1,1,Chicago Bulls,0,BOS,0,0,0,0,Yabusele G.,0,Boston Celtics,0
35.966667,24.12.2017,1,112,13,3,0,00:30,107,33,7,8,22,Dallas Mavericks,4,ATL,1,3,1,0,Schroder D.,3,Atlanta Hawks,2
34.516666,24.12.2017,2,112,10,4,0,00:30,107,22,3,5,21,Dallas Mavericks,0,DAL,0,2,0,0,Barnes H.,4,Atlanta Hawks,0
35.65,24.12.2017,5,112,7,7,1,00:30,107,21,2,3,9,Dallas Mavericks,2,ATL,1,5,1,1,Ilyasova E.,5,Atlanta Hawks,2
26.983334,24.12.2017,1,112,7,6,1,00:30,107,18,4,5,11,Dallas Mavericks,3,DAL,0,1,0,1,Nowitzki D.,1,Atlanta Hawks,1
29.283333,24.12.2017,0,112,6,2,0,00:30,107,15,12,5,11,Dallas Mavericks,2,DAL,3,1,3,0,Barea J.J.,1,Atlanta Hawks,2
20.05,24.12.2017,0,112,6,4,1,00:30,107,13,2,0,9,Dallas Mavericks,0,ATL,0,1,0,0,Collins J.,3,Atlanta Hawks,0
22.083334,24.12.2017,2,112,5,4,2,00:30,107,12,2,0,5,Dallas Mavericks,0,DAL,1,2,1,1,Powell D.,2,Atlanta Hawks,2
28.5,24.12.2017,2,112,2,6,0,00:30,107,11,6,4,8,Dallas Mavericks,1,ATL,1,6,1,1,Bazemore K.,6,Atlanta Hawks,1
28.8,24.12.2017,3,112,4,5,0,00:30,107,10,3,2,7,Dallas Mavericks,1,ATL,1,1,1,0,Prince T.,1,Atlanta Hawks,6
17.616667,24.12.2017,1,112,3,1,0,00:30,107,10,2,4,7,Dallas Mavericks,2,DAL,1,2,1,0,Harris D.,2,Atlanta Hawks,1
19.433332,24.12.2017,0,112,3,2,2,00:30,107,8,0,1,5,Dallas Mavericks,0,DAL,0,2,0,1,Kleber M.,2,Atlanta Hawks,1
27.5,24.12.2017,2,112,2,3,0,00:30,107,7,5,3,5,Dallas Mavericks,1,ATL,0,2,0,0,Delaney M.,2,Atlanta Hawks,1
14.866667,24.12.2017,2,112,3,5,1,00:30,107,7,0,3,5,Dallas Mavericks,1,ATL,0,0,0,0,Cavanaugh T.,0,Atlanta Hawks,0
33.116665,24.12.2017,2,112,3,2,0,00:30,107,7,4,7,9,Dallas Mavericks,1,DAL,2,0,2,0,Matthews W.,0,Atlanta Hawks,3
24.016666,24.12.2017,5,112,3,4,1,00:30,107,7,0,3,7,Dallas Mavericks,1,DAL,0,0,0,0,Ferrell Y.,0,Atlanta Hawks,0
20.783333,24.12.2017,2,112,3,4,3,00:30,107,6,1,0,3,Dallas Mavericks,0,ATL,0,0,0,0,Plumlee M.,0,Atlanta Hawks,1
22.216667,24.12.2017,1,112,2,1,0,00:30,107,6,3,3,8,Dallas Mavericks,0,DAL,1,2,1,0,Smith Jr. D.,3,Atlanta Hawks,0
11.983334,24.12.2017,1,112,1,0,0,00:30,107,2,3,0,2,Dallas Mavericks,0,ATL,0,0,0,0,Taylor I.,2,Atlanta Hawks,1
15.866667,24.12.2017,1,112,1,1,0,00:30,107,2,0,1,4,Dallas Mavericks,0,ATL,1,0,1,0,Belinelli M.,0,Atlanta Hawks,1
10.633333,24.12.2017,2,112,1,4,1,00:30,107,2,1,0,1,Dallas Mavericks,0,DAL,0,0,0,0,Mejri S.,0,Atlanta Hawks,0
0.016666668,24.12.2017,1,112,0,0,0,00:30,107,0,0,0,0,Dallas Mavericks,0,DAL,0,0,0,0,Collinsworth K.,0,Atlanta Hawks,0
37.333332,24.12.2017,3,89,12,5,0,01:00,103,29,1,3,16,Oklahoma City Thunder,1,UTA,1,4,1,1,Mitchell D.,4,Utah Jazz,3
38.2,24.12.2017,3,89,11,10,2,01:00,103,27,10,3,24,Oklahoma City Thunder,2,OKL,1,3,1,1,Westbrook R.,4,Utah Jazz,2
37.433334,24.12.2017,2,89,10,5,3,01:00,103,26,1,7,17,Oklahoma City Thunder,4,OKL,6,2,6,2,George P.,2,Utah Jazz,2
35.15,24.12.2017,2,89,6,6,1,01:00,103,16,3,10,18,Oklahoma City Thunder,4,OKL,0,0,0,0,Anthony C.,0,Utah Jazz,1
31.733334,24.12.2017,1,89,5,9,6,01:00,103,12,0,0,9,Oklahoma City Thunder,0,OKL,1,2,1,1,Adams S.,4,Utah Jazz,0
15.633333,24.12.2017,2,89,4,2,0,01:00,103,11,0,3,9,Oklahoma City Thunder,0,UTA,0,3,0,0,Sefolosha T.,4,Utah Jazz,2
34.25,24.12.2017,2,89,5,8,3,01:00,103,11,1,0,8,Oklahoma City Thunder,0,UTA,0,1,0,1,Favors D.,2,Utah Jazz,1
30.983334,24.12.2017,0,89,3,1,0,01:00,103,9,1,8,14,Oklahoma City Thunder,2,UTA,1,1,1,0,Hood R.,1,Utah Jazz,1
11.4,24.12.2017,0,89,2,2,0,01:00,103,9,1,2,4,Oklahoma City Thunder,1,OKL,0,4,0,0,Patterson P.,4,Utah Jazz,0
21.883333,24.12.2017,1,89,2,2,0,01:00,103,8,2,3,3,Oklahoma City Thunder,2,UTA,0,2,0,0,Johnson J.,2,Utah Jazz,2
33.333332,24.12.2017,0,89,2,8,1,01:00,103,7,5,5,7,Oklahoma City Thunder,1,UTA,0,2,0,0,Ingles J.,2,Utah Jazz,2
22.716667,24.12.2017,1,89,3,3,1,01:00,103,6,5,3,10,Oklahoma City Thunder,0,UTA,0,0,0,0,Rubio R.,0,Utah Jazz,1
11.833333,24.12.2017,1,89,3,0,0,01:00,103,6,1,1,6,Oklahoma City Thunder,0,OKL,0,0,0,0,Felton R.,0,Utah Jazz,0
12.65,24.12.2017,1,89,2,4,0,01:00,103,4,0,1,5,Oklahoma City Thunder,0,UTA,1,0,1,0,Burks A.,1,Utah Jazz,0
16.383333,24.12.2017,3,89,1,3,0,01:00,103,3,0,3,3,Oklahoma City Thunder,1,OKL,1,0,1,0,Abrines A.,0,Utah Jazz,0
13.75,24.12.2017,3,89,0,0,0,01:00,103,2,1,0,0,Oklahoma City Thunder,0,UTA,0,2,0,0,Udoh E.,2,Utah Jazz,0
12.866667,24.12.2017,0,89,0,1,1,01:00,103,2,0,0,0,Oklahoma City Thunder,0,UTA,0,2,0,0,Jerebko J.,2,Utah Jazz,0
15.083333,24.12.2017,1,89,1,3,1,01:00,103,2,0,2,3,Oklahoma City Thunder,0,OKL,0,0,0,0,Huestis J.,0,Utah Jazz,1
17.716667,24.12.2017,1,89,0,4,0,01:00,103,2,1,1,2,Oklahoma City Thunder,0,OKL,0,2,0,1,Grant J.,2,Utah Jazz,1
4.6,24.12.2017,0,89,0,3,0,01:00,103,0,0,0,0,Oklahoma City Thunder,0,UTA,0,0,0,0,O'Neale R.,0,Utah Jazz,0
25.066668,24.12.2017,2,89,0,3,2,01:00,103,0,1,0,2,Oklahoma City Thunder,0,OKL,0,0,0,0,Roberson A.,0,Utah Jazz,0
28.183332,24.12.2017,3,94,9,3,1,01:00,109,20,1,6,17,New Orleans Pelicans,2,MIA,2,0,2,0,Johnson T.,0,Miami Heat,2
22.533333,24.12.2017,1,94,7,2,0,01:00,109,19,1,7,11,New Orleans Pelicans,5,NOP,0,0,0,0,Clark I.,0,Miami Heat,0
31.75,24.12.2017,1,94,5,6,1,01:00,109,17,3,1,11,New Orleans Pelicans,1,NOP,1,6,1,4,Davis A.,8,Miami Heat,1
28.616667,24.12.2017,5,94,5,7,1,01:00,109,16,8,2,7,New Orleans Pelicans,1,NOP,2,5,2,3,Cousins D.,6,Miami Heat,5
27.283333,24.12.2017,1,94,7,2,0,01:00,109,15,1,2,12,New Orleans Pelicans,1,NOP,0,0,0,0,Moore E.,0,Miami Heat,1
30.966667,24.12.2017,1,94,5,6,1,01:00,109,13,4,3,13,New Orleans Pelicans,1,NOP,0,2,0,1,Holiday J.,2,Miami Heat,2
34.916668,24.12.2017,1,94,4,3,1,01:00,109,13,1,10,12,New Orleans Pelicans,3,MIA,0,2,0,0,Ellington W.,2,Miami Heat,0
29.583334,24.12.2017,2,94,5,4,2,01:00,109,13,2,3,15,New Orleans Pelicans,0,MIA,0,3,0,1,Dragic G.,4,Miami Heat,1
20.716667,24.12.2017,6,94,3,2,0,01:00,109,12,2,5,5,New Orleans Pelicans,3,NOP,1,3,1,0,Miller D.,3,Miami Heat,0
36.733334,24.12.2017,2,94,5,4,2,01:00,109,12,2,5,14,New Orleans Pelicans,1,MIA,1,1,1,0,Richardson J.,1,Miami Heat,1
25.533333,24.12.2017,4,94,3,8,1,01:00,109,10,3,2,8,New Orleans Pelicans,2,MIA,0,2,0,1,Olynyk K.,2,Miami Heat,1
30.333334,24.12.2017,2,94,4,7,3,01:00,109,9,4,1,7,New Orleans Pelicans,0,MIA,0,1,0,1,Adebayo B.,2,Miami Heat,1
20.7,24.12.2017,0,94,3,3,0,01:00,109,7,1,2,6,New Orleans Pelicans,1,NOP,0,0,0,0,Nelson J.,0,Miami Heat,1
18.883333,24.12.2017,5,94,2,6,2,01:00,109,7,2,1,5,New Orleans Pelicans,0,MIA,0,3,0,0,Mickey J.,4,Miami Heat,2
8.15,24.12.2017,0,94,3,1,1,01:00,109,7,0,1,3,New Orleans Pelicans,1,MIA,1,0,1,0,Johnson J.,0,Miami Heat,0
22.966667,24.12.2017,1,94,2,3,0,01:00,109,5,4,1,3,New Orleans Pelicans,1,NOP,0,0,0,0,Rondo R.,0,Miami Heat,3
26.25,24.12.2017,3,94,2,5,2,01:00,109,5,2,2,4,New Orleans Pelicans,1,NOP,0,0,0,2,Cunningham D.,0,Miami Heat,1
11.1,24.12.2017,0,94,1,0,0,01:00,109,3,3,1,2,New Orleans Pelicans,1,MIA,0,0,0,0,Walton Jr. D.,0,Miami Heat,2
4.6833334,24.12.2017,1,94,0,1,1,01:00,109,0,1,0,0,New Orleans Pelicans,0,NOP,1,0,1,0,Diallo C.,0,Miami Heat,0
3.4833333,24.12.2017,0,94,0,0,0,01:00,109,0,0,0,1,New Orleans Pelicans,0,NOP,0,0,0,0,Cooke C.,0,Miami Heat,0
3.4833333,24.12.2017,0,94,0,1,0,01:00,109,0,0,1,1,New Orleans Pelicans,0,MIA,0,0,0,0,Williams Jr. M.,0,Miami Heat,1
13.1,24.12.2017,0,94,0,1,0,01:00,109,0,0,1,1,New Orleans Pelicans,0,MIA,0,0,0,0,Haslem U.,0,Miami Heat,2
33.116665,24.12.2017,3,115,14,3,1,01:00,112,38,2,8,20,Los Angeles Clippers,5,LAC,1,5,1,0,Rivers A.,6,Memphis Grizzlies,1
34.55,24.12.2017,1,115,10,2,0,01:00,112,36,2,13,23,Los Angeles Clippers,5,LAC,0,11,0,1,Williams L.,12,Memphis Grizzlies,3
38.466667,24.12.2017,3,115,10,7,1,01:00,112,30,11,11,20,Los Angeles Clippers,6,MEM,3,4,3,0,Evans T.,4,Memphis Grizzlies,2
34.966667,24.12.2017,4,115,7,15,4,01:00,112,17,4,3,16,Los Angeles Clippers,1,MEM,1,2,1,1,Gasol M.,3,Memphis Grizzlies,1
32.05,24.12.2017,3,115,3,2,1,01:00,112,15,5,4,14,Los Angeles Clippers,1,MEM,1,8,1,1,Harrison A.,9,Memphis Grizzlies,1
27.583334,24.12.2017,1,115,6,2,1,01:00,112,14,1,2,8,Los Angeles Clippers,1,MEM,0,1,0,0,Ennis J.,1,Memphis Grizzlies,2
23.666666,24.12.2017,5,115,3,0,0,01:00,112,11,1,5,7,Los Angeles Clippers,3,MEM,0,2,0,0,Brooks D.,2,Memphis Grizzlies,0
32.316666,24.12.2017,3,115,4,1,0,01:00,112,9,4,5,9,Los Angeles Clippers,1,LAC,1,0,1,0,Teodosic M.,0,Memphis Grizzlies,3
17.466667,24.12.2017,4,115,3,7,4,01:00,112,9,0,0,8,Los Angeles Clippers,0,MEM,0,3,0,1,Martin J.,4,Memphis Grizzlies,0
18.033333,24.12.2017,1,115,3,3,1,01:00,112,8,0,1,4,Los Angeles Clippers,0,LAC,0,2,0,0,Dekker S.,2,Memphis Grizzlies,0
31.833334,24.12.2017,2,115,3,1,0,01:00,112,7,0,3,5,Los Angeles Clippers,1,LAC,1,0,1,3,Williams C.,0,Memphis Grizzlies,0
11.316667,24.12.2017,1,115,2,4,1,01:00,112,6,0,0,2,Los Angeles Clippers,0,MEM,0,2,0,0,Wright B.,2,Memphis Grizzlies,1
25.233334,24.12.2017,2,115,3,4,1,01:00,112,6,3,2,9,Los Angeles Clippers,0,MEM,0,0,0,1,Simmons K.,0,Memphis Grizzlies,1
12.516666,24.12.2017,1,115,2,3,2,01:00,112,5,1,0,6,Los Angeles Clippers,0,LAC,1,1,1,1,Harrell M.,2,Memphis Grizzlies,1
36.483334,24.12.2017,5,115,1,18,2,01:00,112,4,2,0,3,Los Angeles Clippers,0,LAC,0,2,0,1,Jordan D.,4,Memphis Grizzlies,2
4.233333,24.12.2017,0,115,2,1,0,01:00,112,4,0,0,2,Los Angeles Clippers,0,MEM,0,0,0,1,Davis D.,0,Memphis Grizzlies,0
21.083334,24.12.2017,3,115,1,4,0,01:00,112,3,2,4,4,Los Angeles Clippers,1,LAC,0,0,0,0,Wilson J.,0,Memphis Grizzlies,0
24.983334,24.12.2017,3,115,1,5,2,01:00,112,3,3,4,4,Los Angeles Clippers,1,MEM,0,0,0,0,Parsons C.,0,Memphis Grizzlies,1
9.566667,24.12.2017,3,115,1,0,0,01:00,112,2,1,0,4,Los Angeles Clippers,0,LAC,0,0,0,0,Evans J.,0,Memphis Grizzlies,0
10.5,24.12.2017,0,115,0,2,0,01:00,112,0,0,0,2,Los Angeles Clippers,0,LAC,0,0,0,1,Reed W.,2,Memphis Grizzlies,0
35.916668,24.12.2017,2,81,6,0,0,01:30,96,19,3,6,14,Denver Nuggets,2,DEN,2,5,2,1,Harris G.,6,Golden State Warriors,4
34.766666,24.12.2017,0,81,6,6,1,01:30,96,18,1,5,17,Denver Nuggets,0,GSW,2,6,2,2,Durant K.,7,Golden State Warriors,3
36.633335,24.12.2017,0,81,9,9,3,01:30,96,18,4,3,16,Denver Nuggets,0,DEN,1,0,1,1,Jokic N.,0,Golden State Warriors,2
34.133335,24.12.2017,0,81,6,5,1,01:30,96,15,4,10,21,Denver Nuggets,1,GSW,3,2,3,0,Thompson K.,2,Golden State Warriors,3
29.233334,24.12.2017,1,81,7,6,1,01:30,96,15,1,5,14,Denver Nuggets,1,DEN,1,0,1,0,Lyles T.,0,Golden State Warriors,1
33.15,24.12.2017,3,81,6,9,1,01:30,96,15,1,6,13,Denver Nuggets,2,DEN,0,1,0,0,Chandler W.,1,Golden State Warriors,0
26.35,24.12.2017,2,81,4,6,1,01:30,96,14,5,2,10,Denver Nuggets,2,DEN,2,4,2,0,Murray J.,5,Golden State Warriors,2
33.283333,24.12.2017,1,81,4,5,2,01:30,96,10,6,4,10,Denver Nuggets,1,GSW,2,1,2,2,Green D.,1,Golden State Warriors,2
28.85,24.12.2017,2,81,3,5,1,01:30,96,9,7,4,8,Denver Nuggets,0,DEN,2,3,2,2,Barton W.,3,Golden State Warriors,2
23.4,24.12.2017,1,81,3,2,0,01:30,96,7,0,1,4,Denver Nuggets,0,GSW,2,1,2,0,McCaw P.,1,Golden State Warriors,1
22.15,24.12.2017,2,81,3,10,4,01:30,96,7,2,0,5,Denver Nuggets,0,GSW,2,1,2,2,Bell J.,2,Golden State Warriors,4
18.65,24.12.2017,3,81,2,1,0,01:30,96,5,0,4,8,Denver Nuggets,1,GSW,1,0,1,0,Young N.,0,Golden State Warriors,1
21.516666,24.12.2017,3,81,2,7,3,01:30,96,5,2,1,3,Denver Nuggets,0,GSW,0,1,0,0,Casspi O.,2,Golden State Warriors,1
11.783334,24.12.2017,3,81,2,0,0,01:30,96,4,1,0,6,Denver Nuggets,0,GSW,1,0,1,0,West D.,0,Golden State Warriors,0
6.983333,24.12.2017,1,81,2,0,0,01:30,96,4,0,0,2,Denver Nuggets,0,GSW,0,0,0,0,McGee J.,0,Golden State Warriors,1
6.1666665,24.12.2017,0,81,0,0,0,01:30,96,2,1,0,0,Denver Nuggets,0,GSW,0,2,0,0,Looney K.,2,Golden State Warriors,0
23.633333,24.12.2017,0,81,1,2,0,01:30,96,2,7,2,6,Denver Nuggets,0,GSW,1,0,1,2,Iguodala A.,0,Golden State Warriors,1
3.5333333,24.12.2017,0,81,1,0,0,01:30,96,2,1,0,1,Denver Nuggets,0,GSW,0,0,0,0,Cook Q.,0,Golden State Warriors,0
24.783333,24.12.2017,2,81,1,8,2,01:30,96,2,2,0,3,Denver Nuggets,0,DEN,1,0,1,0,Plumlee M.,0,Golden State Warriors,6
14.0,24.12.2017,2,81,1,2,1,01:30,96,2,2,2,3,Denver Nuggets,0,DEN,1,0,1,0,Craig T.,0,Golden State Warriors,1
